protein_name,dengue
QHD26352.1,dengue virus type 1
AKQ00015.1,dengue virus type 1
XLZ96960.1,dengue virus type 1
XPF59669.1,dengue virus type 1
XPF59591.1,dengue virus type 1
ACY70788.1,dengue virus type 1
WYF20580.1,dengue virus type 1
XRY74885.1,dengue virus type 1
WKC20809.1,dengue virus type 1
ACA49077.1,dengue virus type 1
WCZ55339.2,dengue virus type 1
WHS26945.1,dengue virus type 1
YBQ70463.1,dengue virus type 1
WKC20921.1,dengue virus type 1
AEF01538.1,dengue virus type 1
WJZ47220.1,dengue virus type 1
WMS77818.1,dengue virus type 1
WJJ08500.1,dengue virus type 1
WVN40457.1,dengue virus type 1
QIC53486.1,dengue virus type 1
URK26050.1,dengue virus type 1
XQT73528.1,dengue virus type 1
QMW69352.1,dengue virus type 1
ACD13313.1,dengue virus type 1
QTX92540.1,dengue virus type 1
WVN40399.1,dengue virus type 1
WJZ47020.1,dengue virus type 1
ACN54381.1,dengue virus type 1
ACA48753.1,dengue virus type 1
QTX92699.1,dengue virus type 1
XLZ97040.1,dengue virus type 1
WJJ08390.1,dengue virus type 1
AQV12301.1,dengue virus type 1
WMM36219.1,dengue virus type 1
ACY70696.1,dengue virus type 1
ACS31988.1,dengue virus type 1
YBQ70419.1,dengue virus type 1
ACI15860.1,dengue virus type 1
AQS22534.1,dengue virus type 1
AQV12344.1,dengue virus type 1
QDG00693.1,dengue virus type 1
AWV55243.1,dengue virus type 1
WEF85060.1,dengue virus type 1
AYP74663.1,dengue virus type 1
QEP41632.1,dengue virus type 1
XKV17336.1,dengue virus type 1
WCZ55206.2,dengue virus type 1
ACL99201.1,dengue virus type 1
WHS04853.1,dengue virus type 1
ACJ04226.1,dengue virus type 1
QTX92765.1,dengue virus type 1
WCZ55202.1,dengue virus type 1
ABG75764.1,dengue virus type 1
WMM36230.1,dengue virus type 1
ACW82902.1,dengue virus type 1
XPF59664.1,dengue virus type 1
URK26069.1,dengue virus type 1
XPF59583.1,dengue virus type 1
ACA48880.1,dengue virus type 3
WJZ47145.1,dengue virus type 1
ACL98982.1,dengue virus type 1
QTX92589.1,dengue virus type 1
ACK28182.1,dengue virus type 1
QTX92779.1,dengue virus type 1
WVN40363.1,dengue virus type 1
UPY82003.1,dengue virus type 1
UNZ79625.1,dengue virus type 1
ABW82109.1,dengue virus type 1
WVN40487.1,dengue virus type 1
XPF60152.1,dengue virus type 1
QFS19562.1,dengue virus type 1
WKC20950.1,dengue virus type 1
AHG06336.1,dengue virus type 1
QIC53525.1,dengue virus type 1
QIC53497.1,dengue virus type 1
XQN21103.1,dengue virus type 1
QHD26345.1,dengue virus type 1
WJJ08391.1,dengue virus type 1
QTE20480.1,dengue virus type 1
XPF59881.1,dengue virus type 1
WVN40456.1,dengue virus type 1
WCZ55214.2,dengue virus type 1
XLZ97050.1,dengue virus type 1
QHR82510.1,dengue virus type 1
XLZ97024.1,dengue virus type 1
QEP41640.1,dengue virus type 1
WFP46141.1,dengue virus type 1
WJZ46995.1,dengue virus type 1
QTE20476.1,dengue virus type 1
WVN40330.1,dengue virus type 1
WHS26955.1,dengue virus type 1
WKC20822.1,dengue virus type 1
WCZ55265.2,dengue virus type 1
QFS19559.1,dengue virus type 1
YBQ70475.1,dengue virus type 1
XPF59649.1,dengue virus type 1
QTX92441.1,dengue virus type 1
AQV12335.1,dengue virus type 1
WYF20597.1,dengue virus type 1
ACS31981.1,dengue virus type 1
XPF60021.1,dengue virus type 1
ANC57583.1,dengue virus type 1
XPF59646.1,dengue virus type 1
WYF20548.1,dengue virus type 1
WJJ08423.1,dengue virus type 1
AFD28524.1,dengue virus type 1
XIF13464.1,dengue virus type 1
QEP41642.1,dengue virus type 1
UNN65469.1,dengue virus type 1
UBI73850.1,dengue virus type 1
WKC20862.1,dengue virus type 1
ACA48771.1,dengue virus type 1
WHS26875.1,dengue virus type 1
XPF59981.1,dengue virus type 1
BAD74042.1,dengue virus type 1
QNL13540.1,dengue virus type 1
WHS26946.1,dengue virus type 1
UNZ79636.1,dengue virus type 1
AHG23186.1,dengue virus type 1
XXH95387.1,dengue virus type 1
WEG86513.1,dengue virus type 1
QPZ88406.1,dengue virus type 1
ACI15856.1,dengue virus type 1
WCZ55266.1,dengue virus type 1
ACA49095.1,dengue virus type 1
QFS19184.1,dengue virus type 1
ACY70582.1,dengue virus type 1
ACQ44359.1,dengue virus type 1
AYU75102.1,dengue virus type 1
AQV12307.1,dengue virus type 1
XPF60109.1,dengue virus type 1
QPD98794.1,dengue virus type 1
XPF60044.1,dengue virus type 1
ABK54370.1,dengue virus type 1
XCI54574.1,dengue virus type 1
ACQ44534.1,dengue virus type 1
UIZ00636.1,dengue virus type 1
XRY74906.1,dengue virus type 1
XPF59885.1,dengue virus type 1
WJZ47259.1,dengue virus type 1
ACY70630.1,dengue virus type 1
AQV12362.1,dengue virus type 1
AHG06320.1,dengue virus type 1
WKC20927.1,dengue virus type 1
QTX92408.1,dengue virus type 1
ACI15876.1,dengue virus type 1
WJJ08444.1,dengue virus type 1
XPF59557.1,dengue virus type 1
UPY82006.1,dengue virus type 1
WJZ47226.1,dengue virus type 1
WHS26830.1,dengue virus type 1
XPF60065.1,dengue virus type 1
QPB40128.1,dengue virus type 1
ACL99208.1,dengue virus type 1
XPF60213.1,dengue virus type 1
QDG00648.1,dengue virus type 1
QIC53436.1,dengue virus type 1
WJJ08381.1,dengue virus type 1
BAD42414.1,dengue virus type 1
ACW82892.1,dengue virus type 1
AWV55234.1,dengue virus type 1
WCZ55291.2,dengue virus type 1
AQV12136.1,dengue virus type 1
XPF60170.1,dengue virus type 1
WVN40594.1,dengue virus type 1
ADA60760.1,dengue virus type 1
QHR82517.1,dengue virus type 1
ACS31933.1,dengue virus type 1
QFS19239.1,dengue virus type 1
WYF20618.1,dengue virus type 1
WJZ46899.1,dengue virus type 1
AKR67205.1,dengue virus type 1
XPF60118.1,dengue virus type 1
YBG70319.1,dengue virus type 1
AQV12229.1,dengue virus type 1
QIC53518.1,dengue virus type 1
XUM16023.1,dengue virus type 1
XTK91198.1,dengue virus type 1
XPF59901.1,dengue virus type 1
BBG62279.1,dengue virus type 1
QIC53502.1,dengue virus type 1
YBK92797.1,dengue virus type 1
CDF77359.1,dengue virus type 1
WJZ47239.1,dengue virus type 1
XPF59897.1,dengue virus type 1
WKC20874.1,dengue virus type 1
XQH47489.1,dengue virus type 1
UNN65464.1,dengue virus type 1
QUD37224.1,dengue virus type 1
UWM25496.1,dengue virus type 1
AHI43728.1,dengue virus type 1
XPF60319.1,dengue virus type 1
AFY10025.1,dengue virus type 1
ACA49089.1,dengue virus type 1
WYF20601.1,dengue virus type 1
XPF59777.1,dengue virus type 1
XPF59680.1,dengue virus type 1
QDG00677.1,dengue virus type 1
XPF60240.1,dengue virus type 1
XPF59686.1,dengue virus type 1
ACY70587.1,dengue virus type 1
WHS26976.1,dengue virus type 1
AFY10021.1,dengue virus type 1
WHS04846.1,dengue virus type 1
QNL13558.1,dengue virus type 1
QHF19281.1,dengue virus type 1
WMJ75685.1,dengue virus type 1
URK21468.1,dengue virus type 1
WJZ46847.1,dengue virus type 1
UNZ79630.1,dengue virus type 1
XPF59632.1,dengue virus type 1
QIC53467.1,dengue virus type 1
YEP31424.1,dengue virus type 1
WMY87889.1,dengue virus type 1
YBG70309.1,dengue virus type 1
WCZ55274.1,dengue virus type 1
UNZ79674.1,dengue virus type 1
UPY81975.1,dengue virus type 1
ACS31972.1,dengue virus type 1
QTX92803.1,dengue virus type 1
ANC57580.1,dengue virus type 1
XLZ96978.1,dengue virus type 1
QTX92880.1,dengue virus type 1
XPF60114.1,dengue virus type 1
AQV12352.1,dengue virus type 1
QTE20458.1,dengue virus type 1
AQV12226.1,dengue virus type 1
UIZ00656.1,dengue virus type 1
WHS26850.1,dengue virus type 1
WJZ47154.1,dengue virus type 1
QHE24256.1,dengue virus type 1
BBG62288.1,dengue virus type 1
AQV12365.1,dengue virus type 1
AFD28519.1,dengue virus type 1
WJZ47004.1,dengue virus type 1
QTX92565.1,dengue virus type 1
AHF50474.1,dengue virus type 1
QZZ17725.1,dengue virus type 1
YBQ70478.1,dengue virus type 1
ACY70717.1,dengue virus type 1
QHD26416.1,dengue virus type 1
WCZ55250.2,dengue virus type 1
AGW21594.1,dengue virus type 1
AUZ41756.1,dengue virus type 1
AQS22530.1,dengue virus type 1
ACW82967.1,dengue virus type 1
QMW69328.1,dengue virus type 1
ABW82071.1,dengue virus type 1
AAW28114.1,dengue virus type 1
XPF60088.1,dengue virus type 1
XRY74902.1,dengue virus type 1
APW49451.1,dengue virus type 1
ACQ44411.1,dengue virus type 1
QFS19151.1,dengue virus type 1
QTX92425.1,dengue virus type 1
WYF20643.1,dengue virus type 1
WLD55574.1,dengue virus type 1
ANS59159.1,dengue virus type 1
XPF59917.1,dengue virus type 1
WJJ08458.1,dengue virus type 1
WKC20856.1,dengue virus type 1
XPF59924.1,dengue virus type 1
WVN40407.1,dengue virus type 1
QTX92864.1,dengue virus type 1
ABW82108.1,dengue virus type 1
XYW46906.1,dengue virus type 1
WCZ55246.2,dengue virus type 1
XPF60169.1,dengue virus type 1
BBG62286.1,dengue virus type 1
ACA49087.1,dengue virus type 1
ACO06138.1,dengue virus type 1
XPF59822.1,dengue virus type 1
UPY81987.1,dengue virus type 1
QPK41398.1,dengue virus type 1
WAU46408.1,dengue virus type 1
WHS27003.1,dengue virus type 1
QGW42872.1,dengue virus type 1
YBQ70444.1,dengue virus type 1
WHS26849.1,dengue virus type 1
URK26071.1,dengue virus type 1
XDT57278.1,dengue virus type 1
WVN40382.1,dengue virus type 1
XAX02477.1,dengue virus type 1
URK26072.1,dengue virus type 1
XPF60302.1,dengue virus type 1
QTX92729.1,dengue virus type 1
AHI43700.1,dengue virus type 1
XUM16022.1,dengue virus type 1
ACL99169.1,dengue virus type 1
ACL99196.1,dengue virus type 1
WJZ47059.1,dengue virus type 1
AHI43719.1,dengue virus type 1
WJX08491.1,dengue virus type 1
WVN40405.1,dengue virus type 1
WJZ47023.1,dengue virus type 1
XPF60216.1,dengue virus type 1
YBQ70445.1,dengue virus type 1
WVN40521.1,dengue virus type 1
AHI43731.1,dengue virus type 1
XPF59631.1,dengue virus type 1
WMS77806.1,dengue virus type 1
AHC98435.1,dengue virus type 1
AQV12309.1,dengue virus type 1
XXH95380.1,dengue virus type 1
ACQ44452.1,dengue virus type 1
QTX92804.1,dengue virus type 1
QTX92511.1,dengue virus type 1
QIC53528.1,dengue virus type 1
WJZ47297.1,dengue virus type 1
WVN40560.1,dengue virus type 1
ACY70794.1,dengue virus type 1
XQH47490.1,dengue virus type 1
WJZ47248.1,dengue virus type 1
WLD15629.1,dengue virus type 1
WDZ68189.1,dengue virus type 1
USU42805.1,dengue virus type 1
WYF20562.1,dengue virus type 1
XPF59958.1,dengue virus type 1
ACD13372.1,dengue virus type 1
WCZ55306.2,dengue virus type 1
AQV12141.1,dengue virus type 1
QFS19165.1,dengue virus type 1
AHF45712.1,dengue virus type 1
XPF59615.1,dengue virus type 1
AHG23206.1,dengue virus type 1
UPY82040.1,dengue virus type 1
ACJ04309.1,dengue virus type 1
UZW44019.1,dengue virus type 1
WHS04851.1,dengue virus type 1
AKL81161.1,dengue virus type 1
ACY70708.1,dengue virus type 1
XRY74913.1,dengue virus type 1
QTX92671.1,dengue virus type 1
XPF59511.1,dengue virus type 1
UPY82028.1,dengue virus type 1
UEK34809.1,dengue virus type 1
AHF45713.1,dengue virus type 1
WJZ46850.1,dengue virus type 1
ARU09497.1,dengue virus type 1
ACS31961.1,dengue virus type 1
ARO84721.1,dengue virus type 1
QFS19159.1,dengue virus type 1
WKC20789.1,dengue virus type 1
WHS04850.1,dengue virus type 1
XQT73499.1,dengue virus type 1
UPY81985.1,dengue virus type 1
QIC53447.1,dengue virus type 1
QMT58613.1,dengue virus type 1
XPF59782.1,dengue virus type 1
ABO38807.1,dengue virus type 1
XLY76793.1,dengue virus type 1
XLZ96949.1,dengue virus type 1
XTK91204.1,dengue virus type 1
WJJ08402.1,dengue virus type 1
QPD98745.1,dengue virus type 1
WFP46111.1,dengue virus type 1
BBB18814.1,dengue virus type 1
QPC96821.1,dengue virus type 1
YDE81696.1,dengue virus type 1
QTX92778.1,dengue virus type 1
AAN03432.3,dengue virus type 1
QPK41393.1,dengue virus type 1
XPF59890.1,dengue virus type 1
WJZ46898.1,dengue virus type 1
ACA49084.1,dengue virus type 1
ACA48778.1,dengue virus type 1
UNZ79629.1,dengue virus type 1
WJJ08404.1,dengue virus type 1
XPF59606.1,dengue virus type 1
WHS04863.1,dengue virus type 1
XPF60093.1,dengue virus type 1
AQV12271.1,dengue virus type 1
QTX92601.1,dengue virus type 1
WVN40567.1,dengue virus type 1
QPD98783.1,dengue virus type 1
WYF20616.1,dengue virus type 1
XPF59689.1,dengue virus type 1
WYF20627.1,dengue virus type 1
QTX92635.1,dengue virus type 1
ACS31963.1,dengue virus type 1
AFZ40114.1,dengue virus type 1
ABW82067.1,dengue virus type 1
WKC20819.1,dengue virus type 1
AHF45721.1,dengue virus type 1
XCT47119.1,dengue virus type 1
WVN40372.1,dengue virus type 1
XPF59678.1,dengue virus type 1
WVN40477.1,dengue virus type 1
XPF60201.1,dengue virus type 1
AKL81170.1,dengue virus type 1
QGQ59490.1,dengue virus type 1
WJZ46997.1,dengue virus type 1
QMT58618.1,dengue virus type 1
QTX92707.1,dengue virus type 1
ULU19150.1,dengue virus type 1
ACQ44328.1,dengue virus type 1
WCZ55228.1,dengue virus type 1
UZI17949.1,dengue virus type 1
QTX92742.1,dengue virus type 1
QFS19166.1,dengue virus type 1
ACL99084.1,dengue virus type 1
QHD26376.1,dengue virus type 1
WJZ47219.1,dengue virus type 1
WVN40352.1,dengue virus type 1
XQT73509.1,dengue virus type 1
ACW82948.1,dengue virus type 1
WYF20634.1,dengue virus type 1
XPF59480.1,dengue virus type 1
WJZ46928.1,dengue virus type 1
WJZ47151.1,dengue virus type 1
ACL99132.1,dengue virus type 1
YBQ70473.1,dengue virus type 1
XUB19291.1,dengue virus type 1
XPF59702.1,dengue virus type 1
QTX92608.1,dengue virus type 1
XER78276.1,dengue virus type 1
AQV12317.1,dengue virus type 1
ANN30171.2,dengue virus type 1
ANQ38586.1,dengue virus type 1
ACW82940.1,dengue virus type 1
YBG70291.1,dengue virus type 1
QPK41410.1,dengue virus type 1
ACL99207.1,dengue virus type 1
AQV12171.1,dengue virus type 1
QTX92496.1,dengue virus type 1
QTX92610.1,dengue virus type 1
WCZ55302.2,dengue virus type 1
URK26090.1,dengue virus type 1
WDZ68185.1,dengue virus type 1
ACQ44437.1,dengue virus type 1
WVN40351.1,dengue virus type 1
WVN40474.1,dengue virus type 1
WLD15637.1,dengue virus type 1
QIB99385.1,dengue virus type 1
WHS04887.1,dengue virus type 1
ACS31986.1,dengue virus type 1
ACL99209.1,dengue virus type 1
QHD26396.1,dengue virus type 1
XPF60205.1,dengue virus type 1
WRW12833.1,dengue virus type 1
QPK41412.1,dengue virus type 1
QFS19219.1,dengue virus type 1
URK26087.1,dengue virus type 1
BAN63085.1,dengue virus type 1
ACD13342.1,dengue virus type 1
ACS32006.1,dengue virus type 1
XYW46910.1,dengue virus type 1
QPK41399.1,dengue virus type 1
WLD15646.1,dengue virus type 1
AWV55216.1,dengue virus type 1
ABW82076.1,dengue virus type 1
WVN40504.1,dengue virus type 1
WJZ47080.1,dengue virus type 1
WMS77826.1,dengue virus type 1
AKL81162.1,dengue virus type 1
WKC20826.1,dengue virus type 1
XPF59864.1,dengue virus type 1
XPF60176.1,dengue virus type 1
ACW82900.1,dengue virus type 1
WYF20547.1,dengue virus type 1
AFD28497.1,dengue virus type 1
QTE20466.1,dengue virus type 1
YBQ70468.1,dengue virus type 1
WFP46142.1,dengue virus type 1
ACA58321.1,dengue virus type 3
XPF59613.1,dengue virus type 1
ACQ44327.1,dengue virus type 1
QHF19279.1,dengue virus type 1
AHG23207.1,dengue virus type 1
XPF60263.1,dengue virus type 1
ACA49062.1,dengue virus type 1
WJZ47175.1,dengue virus type 1
XPF59836.1,dengue virus type 1
QOW96371.1,dengue virus type 1
WFP46153.1,dengue virus type 1
WCZ55344.2,dengue virus type 1
UNN65466.1,dengue virus type 1
QTX92751.1,dengue virus type 1
QQC97221.1,dengue virus type 1
QIC53438.1,dengue virus type 1
ACQ44415.1,dengue virus type 1
QTE20461.1,dengue virus type 1
QTX92530.1,dengue virus type 1
XPF60142.1,dengue virus type 1
ACL99193.1,dengue virus type 1
ACI15866.1,dengue virus type 1
WGD00803.1,dengue virus type 1
QTX92774.1,dengue virus type 1
XPF59839.1,dengue virus type 1
WJZ46932.1,dengue virus type 1
ACY70706.1,dengue virus type 1
QTX92863.1,dengue virus type 1
ACL99083.1,dengue virus type 1
ANS59164.1,dengue virus type 1
XPF59735.1,dengue virus type 1
AKL81176.1,dengue virus type 1
ACJ04273.1,dengue virus type 1
YBQ70447.1,dengue virus type 1
XPF59644.1,dengue virus type 1
WLD15636.1,dengue virus type 1
ACA49057.1,dengue virus type 1
ACY70597.1,dengue virus type 1
WFP46109.1,dengue virus type 1
XXL24442.1,dengue virus type 1
QIC53453.1,dengue virus type 1
WHS27007.1,dengue virus type 1
ACQ44451.1,dengue virus type 1
WHS27028.1,dengue virus type 1
WJZ46956.1,dengue virus type 1
WJJ08486.1,dengue virus type 1
ACQ44316.1,dengue virus type 1
AQV12327.1,dengue virus type 1
UPY81992.1,dengue virus type 1
XPF59866.1,dengue virus type 1
QIC53489.1,dengue virus type 1
XPF60298.1,dengue virus type 1
QTX92850.1,dengue virus type 1
WJZ47129.1,dengue virus type 1
XIF04103.1,dengue virus type 1
QUU16672.1,dengue virus type 1
QTX92817.1,dengue virus type 1
ACY70720.1,dengue virus type 1
AYP74701.1,dengue virus type 1
WCZ55340.2,dengue virus type 1
QGQ59491.1,dengue virus type 1
AQV12158.1,dengue virus type 1
AHF45717.1,dengue virus type 1
ACS31966.1,dengue virus type 1
XPF60047.1,dengue virus type 1
XPF59623.1,dengue virus type 1
QDG00660.1,dengue virus type 1
URK26103.1,dengue virus type 1
WYF20591.1,dengue virus type 1
WFP46136.1,dengue virus type 1
QHF19293.1,dengue virus type 1
ACQ44371.1,dengue virus type 1
QRI93542.1,dengue virus type 1
WVN40424.1,dengue virus type 1
WHS26873.1,dengue virus type 1
ACA49068.1,dengue virus type 1
XPF60165.1,dengue virus type 1
WJZ47257.1,dengue virus type 1
WLD55683.1,dengue virus type 1
QFS19232.1,dengue virus type 1
AXS75991.1,dengue virus type 1
ACA49094.1,dengue virus type 1
WVN40632.1,dengue virus type 1
USS19777.1,dengue virus type 1
YBQ70454.1,dengue virus type 1
XPF59833.1,dengue virus type 1
WJZ47100.1,dengue virus type 1
WDZ68205.1,dengue virus type 1
WVN40466.1,dengue virus type 1
ACW82972.1,dengue virus type 1
WCZ55346.2,dengue virus type 1
WJZ46949.1,dengue virus type 1
WJZ47005.1,dengue virus type 1
WVD52822.1,dengue virus type 1
WJZ47276.1,dengue virus type 1
XPF59538.1,dengue virus type 1
ACA48807.1,dengue virus type 1
XPF59476.1,dengue virus type 1
WHS27015.1,dengue virus type 1
WHS26865.1,dengue virus type 1
XRY74880.1,dengue virus type 1
URK26106.1,dengue virus type 1
QTX92724.1,dengue virus type 1
ACS32001.1,dengue virus type 1
ACA49063.1,dengue virus type 1
AQV12196.1,dengue virus type 1
ACY70655.1,dengue virus type 1
WYF20581.1,dengue virus type 1
WJZ46816.1,dengue virus type 1
ACS31951.1,dengue virus type 1
XPF59659.1,dengue virus type 1
QNL13541.1,dengue virus type 1
QTX92501.1,dengue virus type 1
AKL81132.1,dengue virus type 1
WAU46410.1,dengue virus type 1
QBK46930.1,dengue virus type 1
UNN65468.1,dengue virus type 1
YBG70287.1,dengue virus type 1
XPF59710.1,dengue virus type 1
QHD26478.1,dengue virus type 1
XPF60167.1,dengue virus type 1
WCZ55166.2,dengue virus type 1
ACY70824.1,dengue virus type 1
AEF01503.1,dengue virus type 1
XLZ97057.1,dengue virus type 1
ABW82117.1,dengue virus type 1
XPF60293.1,dengue virus type 1
AHF45718.1,dengue virus type 1
YAA48908.1,dengue virus type 1
